date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-03-31,8,176.96,346.1,3227.8,84.0,105.82222222222222,0.14444444444444446,10.077777777777776,4.0888888888888895
2025-03-31,9,136.96,267.87,3228.9,88.22222222222223,209.55555555555554,0.08888888888888889,11.322222222222223,4.666666666666667
2025-03-31,10,113.73,222.44,3076.4,78.0,357.8777777777778,0.06666666666666667,12.577777777777776,5.655555555555555
2025-03-31,11,104.54,204.46,3034.9,84.33333333333333,438.53333333333336,0.044444444444444446,13.388888888888891,5.611111111111111
2025-03-31,12,92.13,180.19,3032.1,79.0,491.03333333333336,0.044444444444444446,14.177777777777777,5.7555555555555555
2025-03-31,13,85.43,167.09,3114.3,84.0,491.27777777777777,0.06666666666666667,14.533333333333335,6.022222222222222
2025-03-31,14,77.28,151.15,3034.3,88.88888888888889,435.8888888888889,0.1111111111111111,14.61111111111111,7.355555555555556
2025-03-31,15,75.11,146.9,3138.5,96.66666666666667,363.8,0.6888888888888888,13.722222222222223,6.444444444444445
2025-03-31,16,94.76,185.33,2968.3,88.66666666666667,295.6888888888888,0.07777777777777778,13.566666666666666,7.977777777777778
2025-03-31,17,120.21,235.11,2922.2,88.55555555555556,198.5333333333333,0.6222222222222222,12.97777777777778,6.611111111111111
2025-03-31,18,143.96,281.56,2588.9,84.11111111111111,82.81111111111112,0.1888888888888889,12.18888888888889,5.788888888888888
2025-03-31,19,235.29,460.19,2502.3,78.33333333333333,13.533333333333333,0.011111111111111112,10.81111111111111,5.588888888888889
2025-03-31,20,205.45,401.83,2551.9,79.66666666666667,0.0,0.07777777777777778,10.177777777777775,5.144444444444444
2025-03-31,21,136.58,267.13,2681.7,79.33333333333333,0.0,0.6555555555555554,9.677777777777775,6.655555555555555
2025-03-31,22,116.07,227.01,2483.5,69.11111111111111,0.0,0.4000000000000001,9.355555555555556,6.177777777777778
2025-03-31,23,102.62,200.71,2568.4,77.77777777777777,0.0,0.044444444444444446,9.077777777777778,5.644444444444444
2025-04-01,0,102.41,200.3,2129.3,92.0,0.0,0.08888888888888889,8.822222222222223,6.633333333333333
2025-04-01,1,96.44,188.62,2395.3,96.11111111111111,0.0,0.14444444444444446,8.711111111111112,6.4222222222222225
