date,hour,price
24-10-08,9,146.14
24-10-08,10,105.2
24-10-08,11,53.61
24-10-08,12,24.9
24-10-08,13,20.83
24-10-08,14,29.32
24-10-08,15,124.35
24-10-08,16,183.1
24-10-08,17,234.45
24-10-08,18,300.63
24-10-08,19,312.13
24-10-08,20,214.77
24-10-08,21,172.17
24-10-08,22,160.07
24-10-08,23,128.19
24-10-09,0,114.04
24-10-09,1,107.86
24-10-09,2,103.01
24-10-09,3,97.13
24-10-09,4,102.49
24-10-09,5,119.97
24-10-09,6,176.79
24-10-09,7,220.3
24-10-09,8,198.85
24-10-09,9,107.02
24-10-09,10,56.33
24-10-09,11,24.92
24-10-09,12,24.92
24-10-09,13,54.57
24-10-09,14,137.77
24-10-09,15,157.52
24-10-09,16,173.85
24-10-09,17,228.71
24-10-09,18,377.81
24-10-09,19,365.9
24-10-09,20,254.26
24-10-09,21,192.43
24-10-09,22,177.67
24-10-09,23,164.86
24-10-10,0,104.87
24-10-10,1,81.87
24-10-10,2,65.48
24-10-10,3,55.12
24-10-10,4,52.1
24-10-10,5,69.86
24-10-10,6,115.45
24-10-10,7,165.09
24-10-10,8,157.37
24-10-10,9,132.02
24-10-10,10,101.72
24-10-10,11,29.98
24-10-10,12,27.99
24-10-10,13,24.9
24-10-10,14,39.14
24-10-10,15,75.05
24-10-10,16,114.92
24-10-10,17,175.28
24-10-10,18,299.85
24-10-10,19,299.87
24-10-10,20,217.92
24-10-10,21,176.83
24-10-10,22,163.88
24-10-10,23,138.1
24-10-11,0,156.39
24-10-11,1,143.28
24-10-11,2,141.39
24-10-11,3,132.82
24-10-11,4,136.48
24-10-11,5,144.63
24-10-11,6,195.49
24-10-11,7,274.62
24-10-11,8,304.11
24-10-11,9,215.16
24-10-11,10,176.02
24-10-11,11,141.5
24-10-11,12,120.58
24-10-11,13,111.81
24-10-11,14,116.49
24-10-11,15,159.99
24-10-11,16,169.2
24-10-11,17,225.37
24-10-11,18,311.33
24-10-11,19,336.56
24-10-11,20,234.66
24-10-11,21,193.04
24-10-11,22,188.13
24-10-11,23,170.02
24-10-12,0,174.71
24-10-12,1,150.66
24-10-12,2,141.92
24-10-12,3,138.98
24-10-12,4,133.56
24-10-12,5,137.89
24-10-12,6,141.41
24-10-12,7,176.89
24-10-12,8,138.53
24-10-12,9,93.88
24-10-12,10,69.16
24-10-12,11,35.79
24-10-12,12,29.94
24-10-12,13,29.34
24-10-12,14,45.65
24-10-12,15,90.65
24-10-12,16,127.81
24-10-12,17,204.15
24-10-12,18,275.54
24-10-12,19,214.48
24-10-12,20,140.98
24-10-12,21,117.53
24-10-12,22,106.1
24-10-12,23,63.86
24-10-13,0,0
24-10-13,1,0
24-10-13,2,0
24-10-13,3,0
24-10-13,4,0
24-10-13,5,0
24-10-13,6,0.06
24-10-13,7,1.92
24-10-13,8,9.97
24-10-13,9,0.63
24-10-13,10,0.22
24-10-13,11,-1.99
24-10-13,12,-12.38
24-10-13,13,-24.68
24-10-13,14,-11.17
24-10-13,15,0
24-10-13,16,36.69
24-10-13,17,202.58
24-10-13,18,258.72
24-10-13,19,279.68
24-10-13,20,234.7
24-10-13,21,176.9
24-10-13,22,114.51
24-10-13,23,106.3
24-10-14,0,94.9
24-10-14,1,71.68
24-10-14,2,71.99
24-10-14,3,70.47
24-10-14,4,79.7
24-10-14,5,121.65
24-10-14,6,195.45
24-10-14,7,283.6
24-10-14,8,297.72
24-10-14,9,190.67
24-10-14,10,146.69
24-10-14,11,47.96
24-10-14,12,97.77
24-10-14,13,101.51
24-10-14,14,145.04
24-10-14,15,167.05
24-10-14,16,211.97
24-10-14,17,299.42
24-10-14,18,525.98
24-10-14,19,512.99
24-10-14,20,309.02
24-10-14,21,225.94
24-10-14,22,194.92
24-10-14,23,185.41
24-10-15,0,175.24
24-10-15,1,167.28
24-10-15,2,166.64
24-10-15,3,159.4
24-10-15,4,151.77
24-10-15,5,169.18
24-10-15,6,225.74
24-10-15,7,372.64
24-10-15,8,299.85
24-10-15,9,167.03
24-10-15,10,97.73
24-10-15,11,51.95
24-10-15,12,39.12
24-10-15,13,109.49
24-10-15,14,137.01
24-10-15,15,176.36
24-10-15,16,228.64
24-10-15,17,314.73
24-10-15,18,373.56
24-10-15,19,391.17
24-10-15,20,263.9
24-10-15,21,206.83
24-10-15,22,172.97
24-10-15,23,141.43
24-10-16,0,127.36
24-10-16,1,25.03
24-10-16,2,10.37
24-10-16,3,7.06
24-10-16,4,7.24
24-10-16,5,106.87
24-10-16,6,222.96
24-10-16,7,328.62
24-10-16,8,232.76
24-10-16,9,106.18
24-10-16,10,52.18
24-10-16,11,26.64
24-10-16,12,8
24-10-16,13,3.99
24-10-16,14,7.82
24-10-16,15,27.73
24-10-16,16,137.61
24-10-16,17,264.04
24-10-16,18,334.6
24-10-16,19,332.49
24-10-16,20,206.77
24-10-16,21,132.59
24-10-16,22,68.73
24-10-16,23,51.91
24-10-17,0,33.33
24-10-17,1,23.76
24-10-17,2,20.5
24-10-17,3,10.97
24-10-17,4,19.58
24-10-17,5,56.97
24-10-17,6,136.3
24-10-17,7,194.94
24-10-17,8,179.78
24-10-17,9,124.02
24-10-17,10,55.08
24-10-17,11,24.9
24-10-17,12,20.83
24-10-17,13,20.83
24-10-17,14,24.92
24-10-17,15,126.23
24-10-17,16,178.86
24-10-17,17,234.7
24-10-17,18,338.38
24-10-17,19,318.86
24-10-17,20,221.15
24-10-17,21,184.85
24-10-17,22,169.86
24-10-17,23,156.84
24-10-18,0,150.15
24-10-18,1,86.12
24-10-18,2,60.14
24-10-18,3,129.48
24-10-18,4,112.32
24-10-18,5,155.84
24-10-18,6,183.03
24-10-18,7,274.75
24-10-18,8,291.03
24-10-18,9,88.99
24-10-18,10,25
24-10-18,11,20.83
24-10-18,12,24.92
24-10-18,13,24.92
24-10-18,14,57.93
24-10-18,15,155.78
24-10-18,16,190.97
24-10-18,17,243.21
24-10-18,18,349.86
24-10-18,19,279.86
24-10-18,20,220.52
24-10-18,21,190.5
24-10-18,22,178.72
24-10-18,23,163.37
24-10-19,0,162.92
24-10-19,1,147.59
24-10-19,2,143.24
24-10-19,3,137.75
24-10-19,4,132.9
24-10-19,5,138.57
24-10-19,6,150.13
24-10-19,7,165.76
24-10-19,8,163.49
24-10-19,9,152.65
24-10-19,10,69.41
24-10-19,11,60.42
24-10-19,12,49.81
24-10-19,13,45.63
24-10-19,14,98.03
24-10-19,15,136.85
24-10-19,16,188.91
24-10-19,17,244.85
24-10-19,18,328.31
24-10-19,19,275.79
24-10-19,20,190.22
24-10-19,21,168.83
24-10-19,22,161.43
24-10-19,23,143.42
24-10-20,0,104.52
24-10-20,1,101.31
24-10-20,2,104.7
24-10-20,3,106.32
24-10-20,4,111.29
24-10-20,5,118.07
24-10-20,6,112.11
24-10-20,7,131.94
24-10-20,8,123.16
24-10-20,9,71.82
24-10-20,10,12.46
24-10-20,11,0.16
24-10-20,12,0
24-10-20,13,0
24-10-20,14,0.08
24-10-20,15,0.08
24-10-20,16,110.21
24-10-20,17,246.08
24-10-20,18,330.69
24-10-20,19,283.6
24-10-20,20,248.51
24-10-20,21,191.22
24-10-20,22,117.55
24-10-20,23,20.65
24-10-21,0,39.96
24-10-21,1,5.87
24-10-21,2,3.21
24-10-21,3,1.94
24-10-21,4,8.61
24-10-21,5,190.03
24-10-21,6,293.53
24-10-21,7,339.04
24-10-21,8,289.07
24-10-21,9,203.21
24-10-21,10,173.36
24-10-21,11,103.42
24-10-21,12,120.36
24-10-21,13,145.22
24-10-21,14,155.84
24-10-21,15,185.51
24-10-21,16,250.56
24-10-21,17,349.88
24-10-21,18,486.43
24-10-21,19,427.62
24-10-21,20,310.61
24-10-21,21,209.14
24-10-21,22,191.26
24-10-21,23,181.83
24-10-22,0,177.12
24-10-22,1,170.24
24-10-22,2,162.18
24-10-22,3,159.77
24-10-22,4,161.14
24-10-22,5,187.86
24-10-22,6,256.74
24-10-22,7,349.86
24-10-22,8,333.96
24-10-22,9,221.69
24-10-22,10,111.25
24-10-22,11,40.41
24-10-22,12,70.61
24-10-22,13,138.63
24-10-22,14,140.19
24-10-22,15,162.26
24-10-22,16,237.77
24-10-22,17,349.88
24-10-22,18,370.04
24-10-22,19,349.88
24-10-22,20,349.86
24-10-22,21,233.94
24-10-22,22,189.32
24-10-22,23,172.8
24-10-23,0,157.09
24-10-23,1,161.67
24-10-23,2,157.35
24-10-23,3,157.48
24-10-23,4,162.55
24-10-23,5,176.01
24-10-23,6,221.4
24-10-23,7,319.52
24-10-23,8,344.15
24-10-23,9,246.3
24-10-23,10,177
24-10-23,11,90.61
24-10-23,12,90.63
24-10-23,13,109.53
24-10-23,14,158.93
24-10-23,15,178.84
24-10-23,16,228.77
24-10-23,17,343.6
24-10-23,18,437.5
24-10-23,19,395.27
24-10-23,20,277.88
24-10-23,21,215.85
24-10-23,22,202.27
24-10-23,23,182.21
24-10-24,0,182.54
24-10-24,1,162.78
24-10-24,2,159.54
24-10-24,3,160.16
24-10-24,4,160.2
24-10-24,5,183.36
24-10-24,6,256.76
24-10-24,7,345.6
24-10-24,8,333.78
24-10-24,9,224.67
24-10-24,10,201.57
24-10-24,11,184.3
24-10-24,12,166.6
24-10-24,13,157.31
24-10-24,14,162.96
24-10-24,15,192.06
24-10-24,16,236.26
24-10-24,17,349.86
24-10-24,18,382.01
24-10-24,19,349.88
24-10-24,20,303.86
24-10-24,21,224.92
24-10-24,22,198.05
24-10-24,23,169.49
24-10-25,0,155.66
24-10-25,1,151.11
24-10-25,2,150.19
24-10-25,3,153.24
24-10-25,4,151.87
24-10-25,5,182.05
24-10-25,6,258.68
24-10-25,7,329.66
24-10-25,8,276.73
24-10-25,9,228.7
24-10-25,10,201.96
24-10-25,11,166.3
24-10-25,12,155.51
24-10-25,13,146.84
24-10-25,14,153.32
24-10-25,15,180.31
24-10-25,16,237.32
24-10-25,17,371.35
24-10-25,18,449.88
24-10-25,19,357.11
24-10-25,20,349.86
24-10-25,21,244.89
24-10-25,22,222.08
24-10-25,23,211.29
24-10-26,0,215.69
24-10-26,1,203.43
24-10-26,2,197.4
24-10-26,3,197.32
24-10-26,4,192.47
24-10-26,5,195.49
24-10-26,6,210.53
24-10-26,7,236.21
24-10-26,8,231.16
24-10-26,9,218.15
24-10-26,10,188.41
24-10-26,11,151.42
24-10-26,12,78.23
24-10-26,13,113.2
24-10-26,14,126.35
24-10-26,15,164.68
24-10-26,16,215.51
24-10-26,17,349.86
24-10-26,18,349.88
24-10-26,19,349.86
24-10-26,20,269.9
24-10-26,21,238.61
24-10-26,22,203.33
24-10-26,23,169.3
24-10-27,0,181.01
24-10-27,1,164.39
24-10-27,2,159.07
24-10-27,3,148.25
24-10-27,4,150.42
24-10-27,5,170.06
24-10-27,6,170.43
24-10-27,7,171.82
24-10-27,8,164.31
24-10-27,9,129.57
24-10-27,10,107.02
24-10-27,11,83.12
24-10-27,12,78.21
24-10-27,13,78.23
24-10-27,14,126.89
24-10-27,15,227.6
24-10-27,16,307.32
24-10-27,17,383.09
24-10-27,18,349.88
24-10-27,19,349.86
24-10-27,20,263.69
24-10-27,21,242.29
24-10-27,22,225.59
24-10-27,23,201.43
24-10-28,0,188.11
24-10-28,1,187.64
24-10-28,2,176.3
24-10-28,3,167.26
24-10-28,4,171.96
24-10-28,5,200.86
24-10-28,6,256.06
24-10-28,7,298.75
24-10-28,8,242.91
24-10-28,9,219.89
24-10-28,10,192.53
24-10-28,11,193.72
24-10-28,12,187.43
24-10-28,13,200.24
24-10-28,14,225.33
24-10-28,15,248.39
24-10-28,16,353.95
24-10-28,17,418.66
24-10-28,18,535.25
24-10-28,19,361.14
24-10-28,20,311
24-10-28,21,225.31
24-10-28,22,215.77
24-10-28,23,201.08
24-10-29,0,198.65
24-10-29,1,196.19
24-10-29,2,194.72
24-10-29,3,194.61
24-10-29,4,198.32
24-10-29,5,224.33
24-10-29,6,254.55
24-10-29,7,302.41
24-10-29,8,298.83
24-10-29,9,254.75
24-10-29,10,236.52
24-10-29,11,221.77
24-10-29,12,206.73
24-10-29,13,231.92
24-10-29,14,267.38
24-10-29,15,339.65
24-10-29,16,466.45
24-10-29,17,636.31
24-10-29,18,636.31
24-10-29,19,590.35
24-10-29,20,273.8
24-10-29,21,244.48
24-10-29,22,232.84
24-10-29,23,203.62
24-10-30,0,198.69
24-10-30,1,198.81
24-10-30,2,194.16
24-10-30,3,194.35
24-10-30,4,199.59
24-10-30,5,214.91
24-10-30,6,250.8
24-10-30,7,270.86
24-10-30,8,274.91
24-10-30,9,244.69
24-10-30,10,227.21
24-10-30,11,216.31
24-10-30,12,200.82
24-10-30,13,210.02
24-10-30,14,220.25
24-10-30,15,265.76
24-10-30,16,349.86
24-10-30,17,371.88
24-10-30,18,375.6
24-10-30,19,349.86
24-10-30,20,292.49
24-10-30,21,249.15
24-10-30,22,227.76
24-10-30,23,220.62
24-10-31,0,205.56
24-10-31,1,193.72
24-10-31,2,189.93
24-10-31,3,186.49
24-10-31,4,193.02
24-10-31,5,201.37
24-10-31,6,238.77
24-10-31,7,262.51
24-10-31,8,261.77
24-10-31,9,242.03
24-10-31,10,206.34
24-10-31,11,192.57
24-10-31,12,173.89
24-10-31,13,181.74
24-10-31,14,196.66
24-10-31,15,240.8
24-10-31,16,293.86
24-10-31,17,349.88
24-10-31,18,349.88
24-10-31,19,344.75
24-10-31,20,342.6
24-10-31,21,276.26
24-10-31,22,245.01
24-10-31,23,201.94
24-11-01,0,192.63
24-11-01,1,190.17
24-11-01,2,191.24
24-11-01,3,192.02
24-11-01,4,193.43
24-11-01,5,196.05
24-11-01,6,287.76
24-11-01,7,362.88
24-11-01,8,164.31
24-11-01,9,155.39
24-11-01,10,125.37
24-11-01,11,84.75
24-11-01,12,82.01
24-11-01,13,84.77
24-11-01,14,176.3
24-11-01,15,471.8
24-11-01,16,617.65
24-11-01,17,938.8
24-11-01,18,1061.55
24-11-01,19,349.88
24-11-01,20,296.68
24-11-01,21,224
24-11-01,22,206.38
24-11-01,23,194.86
24-11-02,0,191.89
24-11-02,1,180.72
24-11-02,2,174.21
24-11-02,3,168.2
24-11-02,4,169.86
24-11-02,5,180.6
24-11-02,6,189.85
24-11-02,7,195.8
24-11-02,8,197.85
24-11-02,9,157.27
24-11-02,10,58.46
24-11-02,11,69.39
24-11-02,12,157.27
24-11-02,13,179.96
24-11-02,14,197.17
24-11-02,15,233.27
24-11-02,16,396.11
24-11-02,17,461.97
24-11-02,18,319.02
24-11-02,19,265.91
24-11-02,20,238.96
24-11-02,21,217.31
24-11-02,22,207.87
24-11-02,23,196.78
24-11-03,0,197.91
24-11-03,1,189.4
24-11-03,2,174.42
24-11-03,3,166.42
24-11-03,4,171.8
24-11-03,5,173.95
24-11-03,6,187.8
24-11-03,7,192.73
24-11-03,8,173.83
24-11-03,9,167.85
24-11-03,10,139.74
24-11-03,11,119.72
24-11-03,12,102.94
24-11-03,13,120.64
24-11-03,14,176.49
24-11-03,15,219.54
24-11-03,16,248.7
24-11-03,17,263.24
24-11-03,18,255.37
24-11-03,19,241.96
24-11-03,20,222.77
24-11-03,21,220.03
24-11-03,22,203.17
24-11-03,23,190.77
24-11-04,0,180.01
24-11-04,1,175.95
24-11-04,2,176.16
24-11-04,3,175.79
24-11-04,4,177.59
24-11-04,5,196.42
24-11-04,6,245.85
24-11-04,7,280.35
24-11-04,8,268.38
24-11-04,9,211.48
24-11-04,10,195.52
24-11-04,11,188.11
24-11-04,12,184.51
24-11-04,13,190.62
24-11-04,14,201.25
24-11-04,15,271.53
24-11-04,16,441.86
24-11-04,17,605.23
24-11-04,18,492.46
24-11-04,19,382.01
24-11-04,20,298.75
24-11-04,21,235.5
24-11-04,22,211.76
24-11-04,23,191.85
24-11-05,0,198.89
24-11-05,1,183.85
24-11-05,2,178.67
24-11-05,3,183.1
24-11-05,4,187.68
24-11-05,5,206.01
24-11-05,6,243.99
24-11-05,7,285.26
24-11-05,8,270.51
24-11-05,9,231.24
24-11-05,10,207.01
24-11-05,11,186.27
24-11-05,12,185.59
24-11-05,13,194.12
24-11-05,14,215.4
24-11-05,15,707.68
24-11-05,16,962.44
24-11-05,17,1218.78
24-11-05,18,1268.98
24-11-05,19,934.08
24-11-05,20,353.81
24-11-05,21,260.16
24-11-05,22,230.34
24-11-05,23,215.2
24-11-06,0,207.2
24-11-06,1,193.72
24-11-06,2,186.76
24-11-06,3,190.58
24-11-06,4,197.68
24-11-06,5,213.62
24-11-06,6,306.01
24-11-06,7,540.47
24-11-06,8,435.7
24-11-06,9,240.2
24-11-06,10,208.39
24-11-06,11,228.99
24-11-06,12,222.57
24-11-06,13,243.54
24-11-06,14,274.77
24-11-06,15,492.36
24-11-06,16,940.36
24-11-06,17,1515.79
24-11-06,18,1450.42
24-11-06,19,824.73
24-11-06,20,389.21
24-11-06,21,258.5
24-11-06,22,232.45
24-11-06,23,218.06
24-11-07,0,215.04
24-11-07,1,202.02
24-11-07,2,195.5
24-11-07,3,196.17
24-11-07,4,202.29
24-11-07,5,226.88
24-11-07,6,336.52
24-11-07,7,403.86
24-11-07,8,358.37
24-11-07,9,270.86
24-11-07,10,243.85
24-11-07,11,244.4
24-11-07,12,242.13
24-11-07,13,258.4
24-11-07,14,266.29
24-11-07,15,419
24-11-07,16,614.95
24-11-07,17,924.46
24-11-07,18,727.73
24-11-07,19,349.88
24-11-07,20,309.18
24-11-07,21,236.69
24-11-07,22,225.29
24-11-07,23,202.19
24-11-08,0,207.16
24-11-08,1,198.05
24-11-08,2,193.74
24-11-08,3,193.18
24-11-08,4,197.87
24-11-08,5,210.9
24-11-08,6,285.63
24-11-08,7,312.64
24-11-08,8,272.19
24-11-08,9,247.67
24-11-08,10,229.5
24-11-08,11,193.71
24-11-08,12,193.72
24-11-08,13,208.9
24-11-08,14,226.99
24-11-08,15,306.34
24-11-08,16,402.92
24-11-08,17,349.88
24-11-08,18,349.86
24-11-08,19,342.23
24-11-08,20,257
24-11-08,21,230.63
24-11-08,22,221.01
24-11-08,23,203.52
24-11-09,0,205.56
24-11-09,1,195.5
24-11-09,2,191.67
24-11-09,3,189.09
24-11-09,4,192.47
24-11-09,5,196.99
24-11-09,6,204.01
24-11-09,7,214.89
24-11-09,8,223.16
24-11-09,9,224.14
24-11-09,10,215.08
24-11-09,11,208.1
24-11-09,12,209.04
24-11-09,13,211.23
24-11-09,14,215.49
24-11-09,15,238.71
24-11-09,16,271.29
24-11-09,17,292.61
24-11-09,18,293.37
24-11-09,19,274.7
24-11-09,20,253.51
24-11-09,21,230.71
24-11-09,22,224
24-11-09,23,215.34
24-11-10,0,205.34
24-11-10,1,200.04
24-11-10,2,200.04
24-11-10,3,198.26
24-11-10,4,198.63
24-11-10,5,200.75
24-11-10,6,196.91
24-11-10,7,200.37
24-11-10,8,207.06
24-11-10,9,217.14
24-11-10,10,220.66
24-11-10,11,215.4
24-11-10,12,216.94
24-11-10,13,212.7
24-11-10,14,220.95
24-11-10,15,244.09
24-11-10,16,260.95
24-11-10,17,298.44
24-11-10,18,284.89
24-11-10,19,270.45
24-11-10,20,245.09
24-11-10,21,225.47
24-11-10,22,217.29
24-11-10,23,211.27
24-11-11,0,214.55
24-11-11,1,203.05
24-11-11,2,195.66
24-11-11,3,193.2
24-11-11,4,193.12
24-11-11,5,204.95
24-11-11,6,245.89
24-11-11,7,298.44
24-11-11,8,338.83
24-11-11,9,264.72
24-11-11,10,254.47
24-11-11,11,243.09
24-11-11,12,234.11
24-11-11,13,255.82
24-11-11,14,313.44
24-11-11,15,629.31
24-11-11,16,1142.01
24-11-11,17,1094.64
24-11-11,18,808.25
24-11-11,19,701.46
24-11-11,20,395.68
24-11-11,21,349.86
24-11-11,22,270.18
24-11-11,23,234.7
24-11-12,0,215.22
24-11-12,1,205.56
24-11-12,2,201.98
24-11-12,3,211.17
24-11-12,4,220.95
24-11-12,5,237.38
24-11-12,6,349.86
24-11-12,7,614.48
24-11-12,8,596.76
24-11-12,9,569.71
24-11-12,10,496.8
24-11-12,11,472.16
24-11-12,12,491.46
24-11-12,13,507.64
24-11-12,14,527.31
24-11-12,15,984.8
24-11-12,16,1217.33
24-11-12,17,1445.93
24-11-12,18,782.33
24-11-12,19,975.96
24-11-12,20,436.33
24-11-12,21,349.86
24-11-12,22,256.57
24-11-12,23,233.64
24-11-13,0,232
24-11-13,1,220.56
24-11-13,2,212.38
24-11-13,3,212.19
24-11-13,4,219.5
24-11-13,5,244.17
24-11-13,6,391.32
24-11-13,7,699.95
24-11-13,8,978.58
24-11-13,9,880.12
24-11-13,10,809.07
24-11-13,11,786.67
24-11-13,12,864.91
24-11-13,13,864.91
24-11-13,14,901.74
24-11-13,15,1193.84
24-11-13,16,958.42
24-11-13,17,1084.39
24-11-13,18,900.74
24-11-13,19,914.35
24-11-13,20,586.44
24-11-13,21,349.86
24-11-13,22,289.48
24-11-13,23,241.7
24-11-14,0,232.02
24-11-14,1,222.2
24-11-14,2,211.91
24-11-14,3,204.68
24-11-14,4,210.19
24-11-14,5,269.77
24-11-14,6,354.85
24-11-14,7,943.71
24-11-14,8,933.28
24-11-14,9,880.14
24-11-14,10,982.61
24-11-14,11,982.61
24-11-14,12,992.56
24-11-14,13,994.4
24-11-14,14,979.24
24-11-14,15,880.14
24-11-14,16,1375.65
24-11-14,17,1273.25
24-11-14,18,1007.25
24-11-14,19,629.43
24-11-14,20,397.97
24-11-14,21,284.46
24-11-14,22,250.07
24-11-14,23,231.75
24-11-15,0,247.24
24-11-15,1,220.58
24-11-15,2,215.34
24-11-15,3,211.74
24-11-15,4,214.61
24-11-15,5,237.99
24-11-15,6,293.35
24-11-15,7,982.55
24-11-15,8,790.33
24-11-15,9,379.33
24-11-15,10,292.1
24-11-15,11,267.69
24-11-15,12,274.34
24-11-15,13,292.89
24-11-15,14,643.47
24-11-15,15,392.63
24-11-15,16,643.66
24-11-15,17,406.38
24-11-15,18,382.19
24-11-15,19,402.82
24-11-15,20,380.96
24-11-15,21,342.41
24-11-15,22,321.13
24-11-15,23,273.84
24-11-16,0,262.75
24-11-16,1,248.39
24-11-16,2,227.38
24-11-16,3,233.78
24-11-16,4,252.99
24-11-16,5,264.43
24-11-16,6,342.5
24-11-16,7,355.16
24-11-16,8,341.19
24-11-16,9,260.05
24-11-16,10,235.05
24-11-16,11,204.68
24-11-16,12,198.11
24-11-16,13,210.7
24-11-16,14,295.35
24-11-16,15,443.6
24-11-16,16,732.87
24-11-16,17,789.55
24-11-16,18,453.58
24-11-16,19,349.88
24-11-16,20,351.93
24-11-16,21,373.23
24-11-16,22,331.57
24-11-16,23,241.13
24-11-17,0,218.7
24-11-17,1,211.29
24-11-17,2,211.5
24-11-17,3,207.18
24-11-17,4,209.08
24-11-17,5,229.77
24-11-17,6,232.22
24-11-17,7,241.1
24-11-17,8,236.91
24-11-17,9,235.91
24-11-17,10,210.6
24-11-17,11,201.35
24-11-17,12,189.74
24-11-17,13,206.11
24-11-17,14,248.41
24-11-17,15,393
24-11-17,16,667.66
24-11-17,17,735.06
24-11-17,18,491.27
24-11-17,19,535.41
24-11-17,20,349.86
24-11-17,21,288.84
24-11-17,22,256.8
24-11-17,23,225.51
24-11-18,0,212.4
24-11-18,1,199.89
24-11-18,2,165.25
24-11-18,3,146.71
24-11-18,4,178.53
24-11-18,5,279.7
24-11-18,6,323.77
24-11-18,7,349.86
24-11-18,8,297.62
24-11-18,9,269.83
24-11-18,10,256.78
24-11-18,11,251.68
24-11-18,12,261.42
24-11-18,13,266.64
24-11-18,14,349.94
24-11-18,15,1075.61
24-11-18,16,1175.45
24-11-18,17,1057.58
24-11-18,18,883.92
24-11-18,19,769.91
24-11-18,20,1369.1
24-11-18,21,617.42
24-11-18,22,471.61
24-11-18,23,254.12
24-11-19,0,241.1
24-11-19,1,234.7
24-11-19,2,228.52
24-11-19,3,226.88
24-11-19,4,243.68
24-11-19,5,381.41
24-11-19,6,393
24-11-19,7,667.47
24-11-19,8,644.93
24-11-19,9,316.14
24-11-19,10,313.58
24-11-19,11,308.45
24-11-19,12,297.48
24-11-19,13,392.73
24-11-19,14,625.94
24-11-19,15,1212.5
24-11-19,16,1434.89
24-11-19,17,739.68
24-11-19,18,349.88
24-11-19,19,334.45
24-11-19,20,266.11
24-11-19,21,237.09
24-11-19,22,214.09
24-11-19,23,179.78
24-11-20,0,210.8
24-11-20,1,196.5
24-11-20,2,180.89
24-11-20,3,162.12
24-11-20,4,163.35
24-11-20,5,193.72
24-11-20,6,250.56
24-11-20,7,272.04
24-11-20,8,279.43
24-11-20,9,249.31
24-11-20,10,228.81
24-11-20,11,193.72
24-11-20,12,193.72
24-11-20,13,263.1
24-11-20,14,267.97
24-11-20,15,298.69
24-11-20,16,362.26
24-11-20,17,349.86
24-11-20,18,349.86
24-11-20,19,314.91
24-11-20,20,265.95
24-11-20,21,248.14
24-11-20,22,235.68
24-11-20,23,202.43
24-11-21,0,183.77
24-11-21,1,176.81
24-11-21,2,169.77
24-11-21,3,164.58
24-11-21,4,164.74
24-11-21,5,210.9
24-11-21,6,281.21
24-11-21,7,303.08
24-11-21,8,288.76
24-11-21,9,265.88
24-11-21,10,250.05
24-11-21,11,226.62
24-11-21,12,223.38
24-11-21,13,253.38
24-11-21,14,294.04
24-11-21,15,410.63
24-11-21,16,848.89
24-11-21,17,912.14
24-11-21,18,512.72
24-11-21,19,368.69
24-11-21,20,349.86
24-11-21,21,277.34
24-11-21,22,242.78
24-11-21,23,210.88
24-11-22,0,229.16
24-11-22,1,210.11
24-11-22,2,193.72
24-11-22,3,181.79
24-11-22,4,178.37
24-11-22,5,195.41
24-11-22,6,275.87
24-11-22,7,300.59
24-11-22,8,313.64
24-11-22,9,299.16
24-11-22,10,273.5
24-11-22,11,252.32
24-11-22,12,245.38
24-11-22,13,240.55
24-11-22,14,271.7
24-11-22,15,307.85
24-11-22,16,327.76
24-11-22,17,310
24-11-22,18,294.18
24-11-22,19,285.92
24-11-22,20,247.59
24-11-22,21,211.52
24-11-22,22,194.02
24-11-22,23,157.21
24-11-23,0,184.71
24-11-23,1,168.55
24-11-23,2,157.21
24-11-23,3,161.06
24-11-23,4,157.21
24-11-23,5,171.8
24-11-23,6,201.47
24-11-23,7,216
24-11-23,8,210.84
24-11-23,9,167.46
24-11-23,10,156.35
24-11-23,11,149.07
24-11-23,12,145.01
24-11-23,13,170.16
24-11-23,14,210.06
24-11-23,15,264.9
24-11-23,16,334.37
24-11-23,17,349.88
24-11-23,18,349.88
24-11-23,19,349.86
24-11-23,20,296
24-11-23,21,244.91
24-11-23,22,213.3
24-11-23,23,188.44
24-11-24,0,172.97
24-11-24,1,128.99
24-11-24,2,106.77
24-11-24,3,100.06
24-11-24,4,107.04
24-11-24,5,140.17
24-11-24,6,167.13
24-11-24,7,186.29
24-11-24,8,168.93
24-11-24,9,157.23
24-11-24,10,157.23
24-11-24,11,157.23
24-11-24,12,169.61
24-11-24,13,170.1
24-11-24,14,223.43
24-11-24,15,274.74
24-11-24,16,349.86
24-11-24,17,349.88
24-11-24,18,359.7
24-11-24,19,349.88
24-11-24,20,349.86
24-11-24,21,287.51
24-11-24,22,262.08
24-11-24,23,218.94
24-11-25,0,179.08
24-11-25,1,176.4
24-11-25,2,153.71
24-11-25,3,138.47
24-11-25,4,157.23
24-11-25,5,230.71
24-11-25,6,355.16
24-11-25,7,364.25
24-11-25,8,326.82
24-11-25,9,237.48
24-11-25,10,157.23
24-11-25,11,157.23
24-11-25,12,165.46
24-11-25,13,220.19
24-11-25,14,262.32
24-11-25,15,351.4
24-11-25,16,473.68
24-11-25,17,450.7
24-11-25,18,393.61
24-11-25,19,349.88
24-11-25,20,332.41
24-11-25,21,301
24-11-25,22,264.39
24-11-25,23,225.55
24-11-26,0,198.75
