name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
karaisen,2024-08-05T05:00:00,17.4,17.4,13.8,79.35,0,0,,0,0,13.7,6.7,67,1010.6,67.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T06:00:00,17.7,17.7,13.8,77.96,0,0,,0,0,13,4.8,113,1010.8,72.8,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T07:00:00,17.5,17.5,14.4,81.99,0,0,,0,0,11.9,2.7,30,1011.1,51.3,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T08:00:00,19.3,19.3,14.4,73.4,0,0,,0,0,10.8,3.9,63,1011.7,64.4,13.7,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T09:00:00,21.7,21.7,14.5,63.74,0,0,,0,0,13,6.4,117,1011.6,84.9,20.3,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T10:00:00,24.4,24.4,14.2,52.93,0,0,,0,0,12.6,7,83,1011.9,44.2,15.5,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T11:00:00,26.7,26.9,13.9,45.4,0,0,,0,0,13,6.9,99,1011.9,44.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T12:00:00,27.7,27.6,13.9,42.75,0,0,,0,0,14.8,10.1,45,1011.7,51.6,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T13:00:00,28.9,28.3,13.1,37.78,0,0,,0,0,14,8.7,12,1011.3,37.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T14:00:00,30.5,29.7,13.4,35.33,0,0,,0,0,15.1,7,57,1010.5,70,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T15:00:00,29.4,28.9,13.8,38.26,0,0,,0,0,17.3,13.4,353,1010.1,53.2,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T16:00:00,30.2,29.5,13.5,36.04,0,0,,0,0,18.7,9.5,332,1009.5,31.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T17:00:00,31.3,30.2,12.5,31.78,0,0,,0,0,26.6,10.9,316,1009.3,33.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T18:00:00,31.6,30.3,11.7,29.6,0,0,,0,0,33.1,8.7,310,1009,41.3,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T19:00:00,30.8,29.7,12.3,32.11,0,0,,0,0,20.9,9.2,312,1009,37.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T20:00:00,29.5,28.7,12.8,35.94,0,0,,0,0,18.4,7.3,320,1009.1,20.3,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T21:00:00,26.4,26.4,14.6,48.23,0,0,,0,0,3.6,4.5,326,1009.1,48.2,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T22:00:00,23.5,23.5,14.7,57.84,0,0,,0,0,4,2.8,315,1009.8,31.6,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-05T23:00:00,22.6,22.6,15,62.17,0,0,,0,0,2.9,2,330,1009.9,80.6,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T00:00:00,22.4,22.4,15.1,63.36,0,0,,0,0,4,2.5,275,1009.7,70.7,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T01:00:00,21.6,21.6,14.2,62.95,0,0,,0,0,6.1,4,64,1009.8,48,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T02:00:00,20.9,20.9,14.5,66.95,0,0,,0,0,6.5,2.6,275,1009.8,19.1,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T03:00:00,20.6,20.6,14.8,69.11,0,0,,0,0,5.4,2.8,293,1009.1,40.8,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T04:00:00,19.8,19.8,14.9,73.23,0,0,,0,0,6.8,2.1,360,1008.9,58.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T05:00:00,19.3,19.3,14.7,74.66,0,0,,0,0,7.6,3.4,291,1008.8,72.1,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T06:00:00,19.9,19.9,14.2,69.47,0,0,,0,0,7.2,5.6,310,1008.7,74.7,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T07:00:00,20.5,20.5,14.8,70.14,0,0,,0,0,7.9,5.8,329,1008.7,65.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T08:00:00,22.4,22.4,15.4,64.44,0,0,,0,0,10.8,6.1,309,1008.9,53,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T09:00:00,24,24,14.9,56.75,0.357,100,rain,0,0,24.5,7.7,303,1008.9,62.2,20.2,,,,,"Rain, Partially cloudy",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T10:00:00,26.2,26.2,14.7,49.09,0,0,,0,0,35.6,18.3,268,1009,93.3,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T11:00:00,27.5,27.6,14.8,45.93,0,0,,0,0,44.3,20.8,273,1008.9,87.8,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T12:00:00,28.2,28,14.4,42.85,0,0,,0,0,55.1,21.9,271,1008.8,75.9,18.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T13:00:00,29.6,28.9,13.4,37.12,0,0,,0,0,59.8,27.7,280,1008.8,77.5,15.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T14:00:00,30.3,29.2,12,32.39,0,0,,0,0,62.6,29.2,277,1008.7,72.7,15,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T15:00:00,30.5,29.1,10.5,29.09,0,0,,0,0,50.4,29.5,277,1008.1,58.4,19.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T16:00:00,30.6,29.2,10.2,28.42,0,0,,0,0,54.7,28.4,290,1008.2,42.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T17:00:00,30.2,28.8,9.2,26.98,0,0,,0,0,51.1,28.8,299,1008.2,31.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T18:00:00,27.7,27.2,11.6,36.74,0,0,,0,0,55.4,22,3,1008.7,73.4,20.2,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T19:00:00,27,26.8,12,39.38,0,0,,0,0,45.4,21.9,11,1009.2,27.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T20:00:00,25.4,25.4,13.1,46.51,0,0,,0,0,38.2,11.1,45,1009.7,27.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T21:00:00,23.5,23.5,13.2,52.24,0,0,,0,0,50.4,7.4,61,1010.1,30.5,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T22:00:00,21,21,13.9,63.78,0,0,,0,0,14,5.3,31,1011.2,17.3,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-06T23:00:00,19.4,19.4,13.8,70,0,0,,0,0,9.7,4.1,34,1011.7,7.3,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T00:00:00,18.9,18.9,13.4,70.49,0,0,,0,0,6.8,5.4,45,1012,10.8,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T01:00:00,17.1,17.1,13.9,81.53,0,0,,0,0,6.5,2.3,57,1012.8,46.2,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T02:00:00,16.2,16.2,13.3,83.15,0,0,,0,0,2.9,2.7,40,1012.9,4.7,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T03:00:00,16.3,16.3,13.1,81.45,0,0,,0,0,1.1,3.2,17,1012.7,67.9,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T04:00:00,15.4,15.4,13.3,87.74,0,0,,0,0,5,4.9,75,1012.6,71.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T05:00:00,15.2,15.2,13.2,88.06,0,0,,0,0,6.5,4.9,73,1012.8,71.7,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T06:00:00,15.6,15.6,12.9,83.8,0,0,,0,0,6.8,4.9,39,1012.7,59.8,20.2,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T07:00:00,15,15,13.4,89.75,0,0,,0,0,6.8,4.1,87,1013.3,12.2,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T08:00:00,17.6,17.6,13.9,78.59,0,0,,0,0,7.2,5.2,88,1013.8,0,15.2,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T09:00:00,21.2,21.2,14,63.43,0.049,100,rain,0,0,12.2,2.9,56,1013.7,0,20.2,,,,,Rain,rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T10:00:00,23.9,23.9,13.8,53.3,0,0,,0,0,18.7,4.9,301,1014,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T11:00:00,26.4,26.4,12.2,41.17,0,0,,0,0,21.2,4.7,195,1014,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T12:00:00,27.6,27.1,11.5,36.76,0,0,,0,0,21.2,7.7,332,1013.6,14.6,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T13:00:00,28.9,27.9,10.5,31.81,0,0,,0,0,20.2,7.7,28,1013.2,23.5,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T14:00:00,30,28.7,10.4,29.76,0,0,,0,0,18.7,5.6,86,1013.1,26.3,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T15:00:00,29.9,28.7,10.5,30.01,0,0,,0,0,15.8,7.4,359,1012.8,25.8,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T16:00:00,31.3,29.8,10.2,27.13,0,0,,0,0,16.2,7.2,9,1012.4,12.4,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T17:00:00,31.3,29.8,10.3,27.51,0,0,,0,0,15.8,7.5,42,1012.2,12.4,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T18:00:00,31.3,29.8,10.2,27.22,0,0,,0,0,19.4,8.2,47,1012,10.5,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T19:00:00,30.9,29.4,10.2,27.8,0,0,,0,0,21.2,7,28,1012,7.9,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T20:00:00,29.1,28.1,10.7,31.88,0,0,,0,0,20.9,8.5,54,1012.1,18.6,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T21:00:00,26.9,26.7,11.6,38.37,0,0,,0,0,8.3,8.3,56,1012.3,33.2,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T22:00:00,24.3,24.3,11.8,45.53,0,0,,0,0,10.4,7.6,111,1013.2,13.1,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-07T23:00:00,21.8,21.8,12.9,56.93,0,0,,0,0,11.2,5,93,1013.6,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T00:00:00,21,21,12.6,58.61,0,0,,0,0,11.2,5.4,93,1013.5,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T01:00:00,19.4,19.4,12.9,65.88,0,0,,0,0,10.4,6.5,94,1013.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T02:00:00,18.3,18.3,12.8,70.53,0,0,,0,0,10.1,3.3,49,1013.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T03:00:00,18.2,18.2,12.5,69.62,0,0,,0,0,8.3,5.3,6,1013.6,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T04:00:00,16.9,16.9,12.5,75.08,0,0,,0,0,8.6,5.7,73,1013.8,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T05:00:00,16.4,16.4,12.2,76.62,0,0,,0,0,9,5.4,60,1013.8,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T06:00:00,16.5,16.5,12.2,75.93,0,0,,0,0,8.6,6.1,29,1013.7,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T07:00:00,16.6,16.6,12.8,78.13,0,0,,0,0,9,5.6,81,1013.9,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T08:00:00,19.5,19.5,13.6,68.94,0,0,,0,0,8.6,6.1,82,1014,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T09:00:00,22.3,22.3,13.7,58.05,0,0,,0,0,10.4,7.3,90,1014,0,20.5,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T10:00:00,26.1,26.1,14.6,49.14,0,0,,0,0,12.2,6,95,1014.2,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T11:00:00,28.3,28.2,14.4,42.45,0,0,,0,0,16.2,6,80,1014.1,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T12:00:00,30.1,29.5,14,37.59,0,0,,0,0,16.9,8,95,1013.8,0,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T13:00:00,31.5,30.8,13.7,33.89,0,0,,0,0,18.4,8.4,113,1013.4,58.1,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T14:00:00,32.2,31.2,12.9,31.01,0,0,,0,0,20.5,9.3,90,1012.9,73.2,15.3,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T15:00:00,32.9,31.8,12.6,29.08,0,0,,0,0,18.7,8.8,84,1012.3,26.8,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T16:00:00,33.9,32.5,11.8,26.12,0,0,,0,0,19.4,6.9,108,1011.9,34.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T17:00:00,33.8,32.5,12,26.68,0,0,,0,0,19.4,7.7,107,1011.4,37.2,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T18:00:00,33.5,32.1,11.8,26.86,0,0,,0,0,19.4,11.5,105,1011.1,17.5,20.8,,,,,Clear,clear-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T19:00:00,32.9,31.6,11.8,27.57,0,0,,0,0,19.4,8.2,117,1011,5.5,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T20:00:00,30.9,29.9,12.6,32.68,0,0,,0,0,18.7,7.8,47,1011,5.5,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T21:00:00,28.4,28,13.1,38.96,0,0,,0,0,6.8,6.7,54,1011.1,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T22:00:00,25.8,25.8,12.9,44.92,0,0,,0,0,7.6,4.1,130,1011.9,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-08T23:00:00,23.9,23.9,13.2,51.37,0,0,,0,0,6.1,5.1,95,1012,0,15.4,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T00:00:00,23.8,23.8,13.8,53.5,0,0,,0,0,5.8,5.9,101,1012,0,19.2,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T01:00:00,21.7,21.7,13.8,60.72,0,0,,0,0,10.8,6.5,93,1012.6,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T02:00:00,21.8,21.8,14.3,62.34,0,0,,0,0,9.7,5.6,122,1012.3,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T03:00:00,21.7,21.7,14.3,62.94,0,0,,0,0,8.6,4.6,50,1012.3,0,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T04:00:00,19.7,19.7,14.7,72.99,0,0,,0,0,8.6,5.2,56,1012.3,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T05:00:00,18.8,18.8,14.3,75.4,0,0,,0,0,8.3,5.2,70,1012.6,0,15.6,,,,,Clear,clear-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T06:00:00,18.5,18.5,14.3,76.27,0,0,,0,0,8.3,5.5,82,1012.4,14.4,20.8,,,,,Clear,clear-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T07:00:00,18.2,18.2,14.8,80.8,0,0,,0,0,6.5,5.1,51,1012.8,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T08:00:00,21.4,21.4,15.5,68.98,0,0,,0,0,7.9,6.4,74,1013,0,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T09:00:00,24.4,24.4,15.3,56.86,0,0,,0,0,6.8,4.5,75,1013.4,40,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T10:00:00,27.9,28.1,15.7,47.37,0,0,,0,0,7.6,5.6,69,1013.3,13.1,15.6,,,,,Clear,clear-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T11:00:00,30.4,29.8,14.3,37.62,0,0,,0,0,9,4.9,187,1013.3,21.6,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T12:00:00,32.1,31.2,13.6,32.66,0,0,,0,0,14.8,6.7,276,1013.2,52.5,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T13:00:00,33.8,32.7,12.8,28.11,0,0,,0,0,16.9,8.7,327,1013.2,59.9,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T14:00:00,33.7,32.6,12.6,27.85,0,0,,0,0,18.7,12.5,315,1012.6,70.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T15:00:00,34.2,33.2,12.9,27.49,0,0,,0,0,28.1,13.7,297,1012.5,81.1,20.3,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T16:00:00,33.3,32.3,13.1,29.57,0,0,,0,0,27.4,18.1,295,1012.4,93.9,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T17:00:00,32.6,31.5,12.6,29.66,0,0,,0,0,34.2,14,309,1012.4,88.3,15.3,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T18:00:00,32.3,31.2,12.8,30.56,0,0,,0,0,34.6,13.2,327,1012.3,84.5,20.8,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T19:00:00,31.2,30.1,12.6,32.21,0,0,,0,0,26.3,12.9,316,1012.3,89.3,15.6,,,,,Partially cloudy,partly-cloudy-day,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T20:00:00,29.6,28.9,13.2,36.72,0,0,,0,0,17.6,7.4,303,1012.5,94.9,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T21:00:00,27.7,27.7,14.6,44.55,0,0,,0,0,4,5.1,273,1012.6,88.5,20.8,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T22:00:00,25.6,25.6,15.3,52.8,0,0,,0,0,8.3,5.7,2,1013.9,95.2,10.4,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-09T23:00:00,24.3,24.3,16.9,63.36,0,0,,0,0,10.4,9.6,345,1014.4,98.4,15.6,,,,,Overcast,cloudy,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T00:00:00,22.7,22.7,18,74.97,0,0,,0,0,10.4,6.8,10,1014.6,90.1,16.9,,,,,Overcast,cloudy,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T01:00:00,21.8,21.8,18.4,80.57,0,0,,0,0,9.7,7.1,15,1015.1,84.2,15.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T02:00:00,21.3,21.3,18.7,85.35,0,0,,0,0,23.8,2,140,1015.2,74.2,14.3,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T03:00:00,20.3,20.3,18.6,89.92,1.263,100,rain,0,0,50.4,1.4,312,1015.1,55.3,16.2,,,,,"Rain, Partially cloudy",rain,"15490099999,15489099999,15525099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T04:00:00,19.4,19.4,18.2,93.26,0,0,,0,0,10.1,1.6,296,1015.6,68,12.2,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
karaisen,2024-08-10T05:00:00,19.1,19.1,17.4,89.77,0,0,,0,0,8.3,3.5,304,1015.6,31.2,14.6,,,,,Partially cloudy,partly-cloudy-night,"15490099999,15525399999,15489099999,15491099999,LBGO,15498099999"
